4.784859451301683997e-01 3.870499570702035097e-02 5.929967413889181138e-02 1.629049450523540887e-01 1.822350783805932739e-01 4.421394812966901178e-01 4.436710432199212351e-01 8.870530092554397283e-01 7.085837195968782698e-01 6.793198697089720683e-01 1.912594804954920180e-01 3.126664549665324477e-01 2.394890506009792475e-01 5.783528314493626699e-01 2.175073482416054471e-01 6.202742803726765120e-01 1.620424399854327735e-01 5.958945223882168296e-01 4.073931383156166319e-01 9.612516715011943935e-01 4.556931734585470961e-01 4.072667582015402354e-01 2.923505980962081141e-01 9.375676827713272932e-01 6.273852075731042310e-01 8.086203338179047684e-01 7.666082502037974145e-02 1.454809110639496694e-01 8.492943521396044693e-01 4.155664220469575953e-01 5.510479079111935130e-01 2.735948625512659715e-01 9.584651700822476306e-01 7.281013982598938394e-01 4.260578829347907437e-01 7.252914715724346761e-01 8.853410999068801468e-01 1.985351857740191850e-02 2.402263974198901586e-01 3.837109645884011488e-01 9.708904216849952862e-01 6.083690667973435939e-01 8.247161924831211133e-01 6.768126979492403716e-01 9.158444148248287009e-01 5.000875634394923441e-01 7.483410823074714280e-01 6.617776238426691382e-01 9.519193668416277010e-01 5.462069005655939558e-01 8.780167009558531577e-01 3.235894052192713755e-01 4.706299037562955423e-01 3.344924819151737783e-01 8.274563178933428409e-01 2.002754225983982561e-01 9.616048505171099769e-01 7.792771983395030411e-01 4.524189779078646723e-02 6.649428767394925943e-01 8.811369283234906646e-01 9.758301969900740058e-01 7.770985334716077331e-01 1.916045755685185092e-01 9.813150254620659485e-01 8.876446218787160669e-01 5.512257235834261415e-01 3.988147656253531181e-01 4.812438064946298333e-01 9.453396647175474898e-01 9.072514106937071832e-01 6.130387008295830054e-01 2.672827471898110430e-01 5.981667996552344491e-01 6.253018173865065865e-02 7.987343204628171156e-01 9.648558727220207798e-01 8.159676561502117176e-01 9.536615300910299409e-01 8.174787128116349777e-01 2.650995544213585742e-01 2.929684905432494713e-02 1.606745657502300917e-01 8.000086310427948488e-01 5.329563564670142251e-01 6.605493336189973697e-01 2.734027558470496500e-01 9.024161813358331230e-01 5.696829721725483742e-01 8.538677687613022149e-01 2.372406608188017962e-01 5.873673415598090752e-02 9.802401108041274291e-01 4.566071720053299643e-02 6.982621533637543010e-01 1.934745040338292643e-02 4.738693766441359756e-02 5.803314286831391389e-01 3.724178580387305093e-02 7.856957075963845183e-01
7.592373074523357523e-01 4.817497715218662657e-01 4.857374620000978194e-01 6.629999150470933245e-02 4.059562248993620059e-02 2.714831944081428361e-01 8.296123863544118127e-01 4.749074445101130193e-01 5.944898715959578972e-01 7.882264735765325270e-01 9.549669833902355576e-01 9.765642319045368946e-01 9.042963732671083221e-02 5.320197861171254150e-01 3.608546918590145314e-01 3.240596176122982897e-01 3.628417442215485789e-01 8.615611480542979539e-01 7.460515682508970237e-01 8.736544542355180187e-01 7.590172755950301831e-01 3.368698710727634493e-01 9.225545265403729545e-01 2.639815138524813642e-01 1.175070978966703539e-01 4.262838551814701615e-01 7.122646786728810131e-01 5.621325969023468483e-01 8.545447354963796593e-01 1.126072697887379181e-01 2.706111844591139182e-01 6.001303954064349799e-01 7.061061269921796724e-01 9.792283897237784585e-01 1.247082109516127746e-01 8.072109095389555788e-01 7.114442530097373485e-01 2.082100890726762410e-01 1.018854625785948764e-01 4.751243882565523435e-01 9.728591831203402540e-01 4.953117794519744654e-01 1.032249600550526614e-01 1.392175295518118805e-01 1.183092012225693823e-01 7.789000082001875658e-01 2.026841845500648720e-02 1.342841620066261843e-01 3.629887292654065956e-02 4.368265274896412365e-01 5.315452637813775638e-01 4.347507468578754031e-01 6.143500400452734933e-01 2.645541306531444814e-01 8.445471716772228188e-01 6.758832808012797955e-01 9.534353320776727259e-01 6.890464600859202982e-01 1.548784348008885869e-01 4.278344559789213353e-01 3.069298720772489775e-01 4.289411331204403544e-01 2.088857175659013521e-01 3.692781254025182536e-01 3.848304807059190757e-01 3.551694195034210688e-01 1.792376658099360531e-01 5.045987070895328053e-01 5.503506200976644447e-01 9.476893675187759714e-01 6.928197565717955086e-01 4.866965008738514120e-01 6.378610637749893009e-02 2.540316745724368053e-01 5.102752549324037767e-01 3.999073639001363700e-01 5.605076163162544534e-01 3.323845396492060011e-01 2.487844199536042300e-01 2.075750732802333909e-01 2.186428951202177284e-01 1.779992879092091584e-01 5.057482377728228506e-01 3.767394475214373983e-01 5.788214857789925061e-01 2.017338435686530929e-01 4.013579694738866888e-01 1.249610603616656546e-01 8.322671147707337846e-01 9.266922238410769674e-01 8.855164342172148206e-01 7.224010154757646296e-01 5.067199347860258385e-01 4.751264539852874114e-01 4.576854312279252657e-01 2.688472107261086208e-03 4.434601952378625089e-01 8.280125532828378487e-01 8.072271124154932753e-01 7.149800130583695568e-01
8.398706844924619386e-02 1.692014561583841115e-01 3.224876376025765934e-01 8.367680820274281395e-02 9.016954747942441672e-01 5.664520544143361036e-01 5.928579888292412337e-01 6.366486492313724321e-01 5.742486624041340804e-01 6.936903430179399699e-01 9.256581710522582274e-02 6.296299773585400938e-02 9.258755324880744153e-01 3.138883809626643595e-01 7.766507822677571893e-01 5.719238049820186687e-01 6.454503755210333482e-01 4.234244996989248166e-01 5.535088762599619239e-01 7.416329434924759934e-01 9.682766634688282359e-01 5.245815178651831445e-01 2.805356984026899925e-01 2.131516974866306535e-01 6.879519897518318050e-01 4.853859486161052894e-01 9.498885629531363950e-01 8.690043838317027536e-01 6.586945603862126575e-02 8.366969539624510288e-01 9.000268044225333552e-01 3.729318900980017615e-01 9.368509724913753889e-02 6.631042856257420848e-01 5.461183072488520196e-01 4.951666154909944995e-01 9.184442422748868573e-01 2.821335790672737653e-01 9.315410966717468932e-01 1.355276842426563766e-01 3.512493694905094443e-01 4.520464541205949649e-01 9.996278047355754426e-01 6.353153049842655831e-01 5.701267836696717328e-01 1.365318004833994125e-01 2.707322267813844219e-01 8.974066116324566078e-01 1.887745465084538221e-01 3.625031664722455638e-01 8.309238396759170975e-01 1.256869141528705880e-01 3.661243666866996760e-01 1.769677608901401022e-01 4.737400081310940703e-01 7.585948758422205174e-01 5.028068002326147035e-02 7.454970014703186099e-01 5.660539269741386992e-01 5.712669889963272185e-01 1.626258740353735410e-01 9.283096736718640107e-01 6.954781123473343651e-01 4.335430843158660785e-01 6.381880896716375373e-01 7.507809232054944992e-01 1.224885017001169363e-01 5.009455860409890438e-01 1.637220850326147614e-01 6.573997396896791301e-02 8.757660822256719824e-01 8.705820159666699531e-02 7.399537902509303322e-01 8.437395736620877384e-01 1.513814793995318375e-01 4.931936341165876758e-02 3.796511811205975917e-01 8.203402515659907746e-02 9.670844070240455226e-01 6.667525909824757457e-01 2.754927837509302258e-03 7.489150286069573559e-01 9.586002319588367016e-01 8.234255437849706816e-01 5.637916988919811079e-02 1.351986947899119773e-02 2.937860056381457197e-01 5.677359443534208960e-01 9.137292566201621336e-01 6.840172015647072445e-01 4.277958388270275414e-01 8.155057981287083813e-01 6.025942997346046548e-01 3.177003216580714939e-01 1.289693275576923037e-01 5.131618017195245240e-01 8.447092529779053338e-01 9.541643542328167582e-01 4.551290297933160423e-01 8.532596029328077814e-01
7.294948177759179586e-01 3.923186404820160345e-01 3.771430383144317444e-01 7.845968416623148034e-01 6.469143344850789568e-01 8.315554287692002999e-01 2.819941261431435642e-01 8.594192907596127640e-01 7.300719497019253490e-01 3.137739873523928136e-01 1.235273154089823189e-01 6.257612403757436548e-01 4.714967633848715645e-01 2.689844624958296349e-01 7.063113688011865010e-01 8.805825987907388575e-01 7.976755263183290534e-01 1.821860547391421781e-01 1.494834890403184957e-02 7.920140310822977314e-01 8.034342760631886238e-01 6.900099922074461878e-01 4.995153850863751632e-01 6.459738354605836230e-01 1.635210561711802901e-01 7.313401255444972326e-01 4.286761215085815868e-01 4.827595582270208796e-01 3.154246226801612485e-01 8.994426878886389032e-01 6.146273478248890365e-01 5.619018085585096856e-01 7.408528636326763284e-01 5.161429630169258598e-01 1.676101638217172285e-01 9.484935323585296230e-01 6.704177367300552248e-01 9.394943790669857409e-01 5.659905571290859694e-01 3.755507001954708768e-01 9.576045191922512023e-01 5.072878389247127418e-01 5.869361504379310146e-01 7.258948044950699341e-01 5.044973450577323604e-01 9.007095910465808819e-01 6.705017719814111432e-01 2.607407963784382776e-01 5.811296294113978966e-01 8.465084737156109984e-01 8.909976946097354356e-01 8.703225383928411274e-01 8.692406833450356807e-01 2.570979563829931536e-01 2.741046358727425858e-01 2.733174424409492431e-01 6.142617650572937960e-01 8.113185805555380714e-01 6.964956432964690691e-01 3.851197758464378618e-01 7.726521766936593760e-01 8.710598354434638813e-01 7.959726356967695704e-01 4.569853750632236755e-01 4.942894399091577462e-01 7.819519799947972638e-01 6.404350638516131955e-02 5.556449982571539659e-01 5.084544769621507365e-01 3.257610505921506583e-01 6.376218688480883579e-01 9.322409780321567752e-01 8.925214764587692251e-01 5.459834466713529011e-01 8.495242673773988340e-01 9.141839649879779373e-02 6.002736131997036262e-01 7.078394241157226485e-02 7.787316524474645618e-01 2.692670228169906643e-01 1.401266234192101168e-01 8.189336279547941855e-01 7.155586290408646466e-01 1.293238834100417511e-01 3.065181893731179219e-01 2.318496714014435245e-01 4.125710530272720389e-01 3.110968780477417761e-01 3.726824064357090460e-01 6.697809348376368987e-01 9.800171487099667011e-01 3.511019540352646739e-01 8.328227729350117237e-01 3.298380506727035533e-01 6.799740436002321697e-01 8.327399733738161114e-02 5.101443862009826802e-01 5.778553167982892758e-01 1.534557205955415782e-01 8.267254033546337366e-01
6.159461373779580029e-01 6.609594488000133383e-01 9.244448235949557224e-01 6.691197147177635474e-01 1.060457311851330520e-01 8.173395118032154016e-01 9.263320041787437287e-02 1.791330350583386632e-02 7.393168887648247090e-01 6.803927864686875049e-01 4.327206467714433957e-01 7.412932026866460022e-01 8.545807217849821225e-02 5.705889637795533709e-01 5.089361755476334848e-01 5.854702987313680218e-01 9.006207421660911150e-01 1.418816012372734470e-01 4.312218035894413992e-01 6.400760284831030766e-01 4.472245004610797547e-01 9.910583635414350612e-01 3.808848238538649067e-01 1.678034646849296818e-01 8.584794918890323867e-01 7.433805905003117998e-01 4.521078418029245150e-01 2.239776658722802960e-02 6.100373666484268931e-01 2.184912280702894227e-01 9.859499952773755904e-01 1.126592487587381175e-01 1.370405184139520394e-01 7.066139933221794456e-01 7.159291336105887416e-01 1.759998545850965934e-01 6.077430074183888253e-01 2.572957981238330749e-01 2.909088766670938631e-01 6.167524561275853356e-01 5.973090280264725660e-01 6.705738617886589648e-01 7.906967732363326951e-01 6.546736355301485677e-01 5.626492880062965440e-01 4.610034213468010567e-01 6.326183859332875636e-01 2.324767222421391111e-01 1.980150102616817787e-01 9.823378049576508841e-01 4.584854848285740969e-01 5.236817641071597196e-01 1.534304898732324896e-01 4.077583665593390583e-01 4.840647433206187733e-01 6.516486507376422210e-01 9.254358956490860155e-02 8.949174114481318609e-01 3.492674928002201806e-01 8.414087265087725198e-01 5.791396151277899973e-01 9.485076796084058737e-01 7.303417258107647303e-02 2.084849518709648297e-01 3.425892147390536824e-01 6.444387921665502006e-01 5.686931069460174903e-01 9.521222307611039160e-01 7.052355147538825753e-01 1.226695912669661936e-03 3.381897095379549079e-02 2.520446570252632412e-02 8.224567909917224195e-02 7.934588198655978530e-02 5.986556327620651263e-01 3.510007894839124454e-01 8.638074156746995413e-01 7.134681356848793232e-02 9.622693425782223864e-01 3.676707437402041423e-01 3.518930549713028544e-02 4.899480141621714857e-02 1.393527142855358614e-01 8.767684326234579384e-01 2.993545272685722569e-01 8.131585149769542387e-01 4.192315605041573301e-01 5.092986702220425599e-02 8.480455203135249809e-01 3.082706597770679124e-01 9.028685161568831274e-01 3.672611587580357773e-01 9.384426066199687000e-01 4.639375588179146526e-01 8.086834229319336265e-01 1.472218951625823280e-01 4.701592046124133395e-01 7.851991224105632217e-01 5.129668475894344493e-01 3.859422327311392564e-01
8.630285329900081459e-01 1.059887710580716957e-01 4.902380296764673462e-01 9.877398886762223107e-02 9.601603939854508329e-02 1.803871336836099237e-01 5.375666600575377263e-01 3.709841535438601623e-01 3.286055374326822820e-01 6.296618052929647824e-02 9.619985251768378154e-01 6.544901586344182842e-01 8.388021249275411373e-01 5.074179546740376079e-02 1.610721687760139353e-01 1.878377179145149789e-01 6.214599043973719761e-01 4.970587298718387448e-01 5.333117736546737486e-01 4.650410883330702294e-02 5.909033735597528647e-01 9.315188026016020251e-01 1.320522896305043048e-01 6.376985669754614561e-01 4.642428682014400065e-01 4.949048802576663242e-01 1.906431443099451117e-01 5.673041141232229023e-01 7.341800471161589181e-01 1.620218543905964648e-01 4.681384192458525328e-01 6.463805288211073030e-01 4.794606305415843872e-01 5.728994033759533533e-01 3.158284885380475693e-01 2.217565965676016049e-03 5.169847482371436875e-01 5.586412075558904178e-01 9.914560203835538488e-01 4.803805129041590627e-01 6.654362470979068300e-01 2.348757940828600788e-01 6.748347024428659191e-01 6.595105952675262007e-01 6.395085876384670742e-01 8.876893322647920748e-01 1.427069607075426294e-01 9.859144951603987517e-01 3.547845134318236004e-01 2.598381721988858306e-01 9.018720163308633353e-01 7.567673247680795079e-01 6.052593760851517901e-01 9.818559609520964848e-01 6.766345510781831551e-01 7.837137540827887605e-01 1.468211613486080092e-01 7.353230612007298772e-01 3.860476171088172981e-01 9.545322638070721233e-01 6.564608523720869560e-01 1.574315297482185017e-01 7.037025112170944841e-01 3.769323106155850756e-01 2.844731851764914499e-02 9.100035928391220219e-01 2.035745718389259107e-01 7.010903877808444262e-01 6.180080823296110193e-01 2.678508012312451614e-01 4.785985929111687964e-01 9.834545142236079673e-01 4.677981265611435013e-01 9.230739648550289056e-01 9.478816737343911392e-01 6.826225685994189440e-01 5.809993937795627783e-01 8.733645747029348261e-01 6.851638814491826102e-01 7.960524424816898259e-01 4.822330105800156641e-01 6.380181077230873132e-01 2.438726424686102900e-01 7.388110796488633891e-02 2.230861765754665882e-01 3.216556720072567543e-01 2.381997689191327483e-01 6.552549865691029707e-01 4.287761570779576870e-01 7.011657954796213232e-02 7.117053398078653226e-01 2.945984181018423964e-02 2.227018163477910706e-01 6.690374615952457971e-01 9.413548062183511034e-01 8.899890285076843544e-01 1.443413464952227887e-01 4.888418940575813831e-01 2.557200281210429971e-01 5.844001454249680982e-03
2.771289409076789223e-01 7.745916796051719455e-01 6.336984148318469678e-01 4.844597487876051156e-01 8.440025218284969988e-01 4.414118535098906504e-01 5.669055264870839217e-01 2.809934066028141331e-03 4.152026731836255813e-01 3.278654251356061256e-01 8.169791992393483637e-01 4.587103307361686255e-01 8.775021569087856355e-01 9.729981724063513360e-01 8.709176900063837490e-01 2.680751715787599299e-01 8.627209549918037901e-01 5.931025325469243548e-01 1.619988173043451773e-02 2.733394438331542275e-01 5.598964336064475855e-01 2.139222576801802500e-02 8.231036851629787154e-01 8.976531153981534006e-01 8.455810226042653754e-01 7.007582360578520353e-01 1.084007679211759223e-01 1.210195342744480040e-01 6.700348014170961486e-01 5.609386363799582220e-01 9.196781218394802782e-01 3.780731377613119060e-01 4.010913533865483327e-01 1.122830340428138118e-01 8.632431063622070244e-02 3.301883539933914147e-02 6.164379214784554417e-02 7.638943672022379117e-01 8.866754769273129666e-01 7.932020577407784545e-01 7.286669191176274873e-01 1.996442119614046939e-01 8.304451862425826780e-01 5.343826812471568211e-01 3.466553656025123109e-01 2.558185946114247544e-01 7.795382599725538819e-01 3.854103690742634036e-01 7.807683219618654080e-01 4.065881634561382407e-01 5.301018625107720705e-01 7.358032922251034336e-02 4.814348292989245603e-02 6.464230658299489063e-01 4.229940233262270421e-01 8.961874468005269767e-01 1.787630270297057011e-01 8.981314786323867372e-01 9.321822326327746655e-01 1.248113636270512528e-01 1.824420057714897236e-01 3.439762200625434696e-01 4.076606164028925283e-01 8.066949407540389139e-01 5.361879079570549544e-01 1.067198044205506235e-01 1.567182640610498279e-01 9.610756725993960803e-01 4.432371872527495205e-01 5.719884413848297378e-01 2.469253697892150878e-01 9.297866786327890765e-01 6.619099231373657410e-01 3.305180165209209431e-02 6.346209491628460597e-01 2.554185652345117852e-01 2.401632040972722093e-01 6.346878605917853911e-01 4.439770392983830583e-01 5.861962678259724502e-01 1.551461748990164979e-01 6.537396206008412314e-01 8.361750790047830506e-01 9.325540164967931478e-01 1.484703998203631414e-01 2.326350235643576125e-01 5.229026546964351541e-01 2.659454701721759573e-01 3.370690250550879563e-01 7.163034243772814502e-02 1.619093761477632398e-01 6.108014990203879391e-01 8.883672721924392723e-01 2.551193947613463742e-01 4.627785330784884854e-01 5.028964295736992884e-02 4.992320965693968216e-01 7.208757166217470980e-01 2.481556048689099736e-01 2.907397311254568129e-01
7.576165233135954136e-01 4.968464387360634893e-01 3.709244071554018696e-02 5.610627596434536457e-01 5.369005608436068222e-01 4.167726238599210875e-01 9.716303085591135869e-01 2.896021598068978520e-01 7.637010898915614909e-01 5.985580220281061514e-01 5.201661979348967124e-01 4.738084801223658715e-01 4.960369712598783343e-01 4.608037381172733760e-01 5.173533462633991276e-01 2.036087579823416815e-01 3.168831752609179153e-01 9.675670016385080618e-01 2.568040108743177008e-01 9.805106337708475728e-01 9.860926999723051978e-01 4.025987269442614647e-01 1.231308700615966201e-01 9.591886007335285180e-01 5.979633988202956996e-01 3.883665342980215929e-01 3.222979833672302563e-01 1.002266059849787894e-02 2.685240059597479023e-01 8.129580553195425718e-01 5.383415350936235910e-01 6.080656938024264768e-02 6.164393416319321473e-01 7.054490119152717620e-01 6.011344529061632969e-01 6.651582035127711068e-01 8.987761105273386342e-01 5.975296474837683558e-01 4.304384306184017017e-01 1.960450786279023250e-01 4.326007367743819332e-01 1.173836561911815179e-01 5.441050319673574887e-01 9.123883141444697475e-01 9.553376219251941137e-02 4.773148138200072887e-01 7.146076000963579311e-01 9.453411766362829205e-02 4.142080258611123833e-01 5.598054084055156254e-01 4.261353017033230328e-01 3.239910169402955287e-01 9.039590531387192707e-01 4.076731314696356856e-01 3.009442072110571909e-01 5.440094141776803394e-01 3.826102098763070058e-01 9.278826126994216272e-01 1.552357879250687578e-01 9.506270205199980339e-01 4.801897086750495092e-03 6.389329251986325398e-01 6.475007621613270148e-01 4.909795135359262819e-02 7.183710514817095438e-01 3.710342340731279664e-01 7.158119974818029085e-01 1.244124941855562216e-02 4.575110465189418107e-01 8.628382486081895841e-01 2.495934044482374103e-01 8.449693697935131143e-01 1.675983172525064013e-02 7.774773136120944894e-01 5.870065655980555297e-01 4.606924892511022884e-01 1.190558717694167878e-01 6.771323534304408698e-01 9.094299103518506122e-01 2.345270540970424422e-01 5.430512981271528039e-01 6.135565102255102765e-03 7.885556182557552640e-01 5.194336804273267383e-01 4.110408806997167819e-02 2.018583395584159224e-01 3.487221873732060384e-01 3.424862696123726069e-01 5.729259559233823573e-02 3.028231686212927709e-01 2.587155279378804407e-01 7.008176715859882888e-01 8.288956906613088593e-01 2.918788434837989998e-01 2.053000553747629242e-01 7.677118720304965116e-01 2.045866029581344669e-01 6.400534604382931425e-01 5.487436201728110863e-01 3.237651534026254607e-01
1.939312390171643585e-02 1.855926164271856083e-01 8.518441944152319589e-01 6.289065366882808927e-01 8.721254574708795504e-01 6.321602563899048066e-01 2.583505409774459194e-01 6.806080334045483404e-01 2.265493465149521768e-01 4.863187827675194974e-01 1.416107288560883859e-01 8.036309962395750128e-01 5.737433263551814377e-01 6.202180147808774580e-01 9.124834084056924199e-01 9.977138959834064291e-02 5.024565270293749331e-01 7.505556042208241241e-01 8.764801817671923345e-01 4.445008398237094704e-01 9.685128804518987611e-01 9.094108712660159410e-01 5.945267857997763583e-01 9.403215094537422658e-01 6.368772621143303780e-02 1.822650697016272581e-01 4.146441157355081897e-01 1.894572859954817279e-01 7.215938590320722934e-01 2.729306985246338080e-01 8.925851386408036880e-01 2.769824845620790787e-01 4.457547599330529131e-01 6.580693200574885271e-01 1.025537090451332789e-01 5.275165076120977847e-01 7.976719400657176218e-01 7.909619391752490403e-01 3.105277274493980499e-01 3.806964467961476695e-01 8.076249087489789646e-01 6.575510659119748746e-01 1.877925878306245799e-01 3.481949916380511212e-01 4.717565700364647618e-01 7.154894188669209676e-01 1.131942517365763790e-01 6.060215923254268500e-01 9.380885947677131131e-01 4.202336451498056569e-01 9.807968556429941254e-01 4.478946106050289977e-01 5.840504103363953758e-01 5.364461145009320475e-01 9.089437523795824703e-01 6.718870376496914876e-01 3.677641078431646005e-01 6.890196819830267660e-01 4.191768734807181929e-01 2.777357289484028158e-02 7.529339278679219039e-01 3.750116322552344839e-01 6.438968910608018348e-01 8.822871440580282165e-02 1.823565738151381455e-01 3.332322167993123641e-01 1.228173897599064146e-01 5.551848262726005734e-01 3.577437589671038642e-01 3.619059759861930070e-01 7.331701993058877820e-01 4.947975062151618308e-01 4.689038773026383833e-01 7.392402907163777570e-01 7.620721622050178334e-01 3.078745322382049343e-01 5.629341257998039527e-01 4.208785257369760391e-01 9.617057989440225274e-01 9.690944053794856572e-01 7.598703950685457009e-01 1.807042134534803113e-01 8.829824306011503365e-01 1.726766867094724489e-01 1.567453014302565562e-01 4.528298061269409036e-01 3.061906797095543808e-01 7.112766605799510922e-01 5.138105137132109590e-02 4.054755138966263939e-01 1.521887291498590367e-01 5.152154381347753276e-01 1.328574041307182263e-01 6.183032100665604158e-01 5.284546982930561354e-01 9.833061270530826237e-01 7.963652311819521268e-01 6.721125628345814285e-03 8.357541930213341352e-01 2.290878589243483532e-03
6.231800715205082497e-02 8.989583028630738770e-01 6.840850638497010250e-01 6.248172912755028952e-01 9.749655339898057882e-01 4.337010391618726368e-01 3.391313950250227638e-01 6.506378489039781332e-01 6.384914398064573948e-01 8.079519652631825810e-01 1.977638333504289081e-01 6.882419171050803142e-01 1.460272581880849296e-01 2.051441750227652738e-01 8.487164440933048226e-02 9.455020601685473203e-01 9.308471904906939765e-01 2.295515728734390803e-01 1.880182943245360949e-01 5.171302102670565226e-01 7.905601453266526413e-01 5.812698871408177315e-01 7.376940133190845739e-02 3.568025015527790389e-01 8.518963028125409176e-01 1.750670537713069352e-01 4.332729764419276375e-01 9.640944501983204074e-01 6.554656058422697607e-01 5.903724279679988252e-01 3.013997468532363389e-01 7.049405891883013808e-01 8.263878723735352816e-01 5.560354323719101099e-01 2.686455541503401934e-01 6.458569588777060000e-01 6.491599177491382822e-01 2.834070084599581429e-01 1.386928684009743895e-01 4.291919853761309023e-01 9.304758093920746376e-01 1.187832009833666991e-01 1.719236573190185968e-01 4.481956924214768323e-01 9.754582645456074674e-01 7.250753478612833591e-01 3.104465632043171830e-01 2.530686344527099951e-02 9.664538117049144006e-01 8.268202469705721036e-02 2.561417621202733974e-01 4.798877734253375049e-01 3.826349749432113034e-01 6.638284624154744407e-01 5.047884899334620368e-02 6.786457875564791964e-01 4.457221026953351872e-01 3.068723382524388699e-01 5.916313946386162481e-01 7.449293553760365505e-01 7.041224605660800773e-02 8.265164438249507084e-01 6.103451789416366458e-01 3.466703440587023399e-01 6.136528876922986431e-02 7.981303578047237446e-01 8.737906312985059820e-01 5.884164113157203113e-01 3.433024532686328456e-01 5.772466183966693531e-01 6.271932667160305952e-01 6.810635489712236756e-01 6.722837624663382528e-01 5.797081721601150539e-01 6.238452264913060263e-01 3.244665264157475804e-01 2.742997774162967417e-01 2.245112486520749462e-01 6.154039010827727640e-02 5.104113135209836782e-01 6.921097909283893124e-01 9.649390741998477017e-01 6.643904927332107135e-01 5.912458457679721224e-01 6.389627441323300072e-01 4.003818151342700693e-01 9.338552593765723220e-01 9.168686118391013995e-01 8.681835299421156726e-01 4.532835266566629384e-01 2.696054918669740230e-01 8.845219053921038466e-02 5.713149591823980522e-01 1.790358326229619657e-01 3.058933818191696963e-01 6.820580043373769552e-01 8.688561453938780099e-01 9.050671411983545189e-01 5.775853980241764107e-01 9.554281786660323572e-02
